event_id,timestamp,client_age,client_income,client_family,client_education,client_experience,client_securities_account,client_cd_account,client_online,client_credit_card,passed_suitability,suitability_block_reason,arm_shown,offer_shown,decision_type,converted,immediate_reward,delayed_reward_available
214,2024-01-11T21:33:00,35,82,3,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
215,2024-01-11T10:40:00,63,40,4,3,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
216,2024-01-11T14:03:00,37,79,4,2,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
217,2024-01-11T18:28:00,37,60,2,1,11,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
218,2024-01-11T15:35:00,52,101,2,1,28,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
219,2024-01-11T16:20:00,51,21,2,2,24,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
220,2024-01-11T20:56:00,44,72,3,3,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
221,2024-01-12T15:34:00,56,28,1,2,31,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
222,2024-01-12T08:34:00,65,134,3,3,41,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
223,2024-01-12T14:31:00,34,31,1,1,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
224,2024-01-12T15:22:00,33,35,4,1,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
225,2024-01-12T21:31:00,62,148,3,2,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
226,2024-01-12T12:11:00,35,82,3,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
227,2024-01-12T08:54:00,34,165,1,3,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
228,2024-01-12T20:22:00,32,84,4,1,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
229,2024-01-12T16:34:00,53,115,2,3,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
230,2024-01-12T08:19:00,44,75,1,3,18,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
231,2024-01-12T16:21:00,42,115,1,1,18,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
232,2024-01-12T11:11:00,45,55,4,3,20,1,0,0,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
233,2024-01-12T20:40:00,49,19,1,3,25,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
234,2024-01-12T19:13:00,56,38,3,3,26,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
235,2024-01-12T17:46:00,51,30,3,2,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
236,2024-01-12T10:11:00,41,40,2,1,17,0,1,1,1,True,,0,no_offer,exploration,0,0.0,False
237,2024-01-12T16:51:00,61,113,2,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
238,2024-01-12T14:15:00,39,121,1,1,15,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
239,2024-01-12T17:57:00,44,180,2,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
240,2024-01-12T17:04:00,58,52,3,2,33,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
241,2024-01-13T10:22:00,40,52,3,3,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
242,2024-01-13T20:42:00,48,22,1,1,23,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
243,2024-01-13T18:17:00,46,83,3,1,22,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
244,2024-01-13T19:08:00,56,51,3,3,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
245,2024-01-13T17:57:00,26,129,3,2,0,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
246,2024-01-13T19:16:00,63,110,1,3,37,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
247,2024-01-13T20:37:00,38,48,4,3,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
248,2024-01-13T14:45:00,61,20,2,3,37,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
249,2024-01-13T20:39:00,49,25,1,3,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
250,2024-01-13T17:08:00,27,20,4,3,2,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
251,2024-01-13T12:28:00,31,70,2,3,1,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
252,2024-01-13T15:47:00,53,89,1,3,27,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
253,2024-01-13T20:00:00,55,95,2,3,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
254,2024-01-13T13:51:00,43,29,1,3,18,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
255,2024-01-13T20:03:00,44,43,1,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
256,2024-01-13T11:05:00,54,161,1,1,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
257,2024-01-13T19:30:00,45,40,3,2,18,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
258,2024-01-13T10:43:00,45,60,2,3,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
259,2024-01-13T17:18:00,51,55,1,2,26,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
260,2024-01-13T20:12:00,29,59,4,1,4,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
261,2024-01-14T11:27:00,42,28,1,3,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
262,2024-01-14T15:40:00,49,39,1,3,24,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
263,2024-01-14T19:56:00,54,49,4,2,28,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
264,2024-01-14T19:48:00,40,12,1,1,16,1,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
265,2024-01-14T16:55:00,40,104,1,1,16,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
266,2024-01-14T17:43:00,53,45,2,3,27,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
267,2024-01-14T12:15:00,27,105,1,2,3,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
268,2024-01-14T13:20:00,48,94,4,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
269,2024-01-14T18:59:00,57,170,2,2,33,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
270,2024-01-14T12:35:00,40,119,2,2,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
271,2024-01-14T10:18:00,34,54,3,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
272,2024-01-14T11:56:00,39,15,2,2,14,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
273,2024-01-14T21:14:00,38,92,2,1,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
274,2024-01-14T13:02:00,37,75,3,2,13,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
275,2024-01-14T14:56:00,30,29,1,3,6,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
276,2024-01-14T18:11:00,50,9,2,2,23,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
277,2024-01-14T17:31:00,36,33,3,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
278,2024-01-14T19:52:00,57,40,2,1,31,1,1,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
279,2024-01-14T15:57:00,61,62,1,2,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
280,2024-01-14T19:35:00,38,19,2,2,13,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
281,2024-01-15T17:07:00,37,52,2,2,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
282,2024-01-15T17:59:00,31,175,2,1,6,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
283,2024-01-15T09:27:00,51,60,4,1,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
284,2024-01-15T19:36:00,61,122,2,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
285,2024-01-15T13:16:00,56,74,3,3,31,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
286,2024-01-15T16:32:00,54,82,3,2,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
287,2024-01-15T12:19:00,47,65,3,2,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
288,2024-01-15T20:27:00,45,109,1,1,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
289,2024-01-15T10:05:00,32,63,4,2,5,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
290,2024-01-15T09:50:00,61,55,3,3,36,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
291,2024-01-15T12:46:00,38,129,4,3,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
292,2024-01-15T16:01:00,40,19,4,2,16,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
293,2024-01-15T17:55:00,33,78,4,2,6,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
294,2024-01-15T12:54:00,60,49,4,1,36,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
295,2024-01-15T15:32:00,50,12,1,1,26,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
296,2024-01-15T13:00:00,43,22,2,2,18,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
297,2024-01-15T09:31:00,39,62,4,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
298,2024-01-15T08:10:00,59,45,1,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
299,2024-01-15T12:25:00,52,15,1,1,28,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
300,2024-01-15T16:21:00,59,64,4,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
301,2024-01-16T18:26:00,50,29,4,1,24,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
302,2024-01-16T08:12:00,42,85,1,3,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
303,2024-01-16T08:33:00,65,160,4,1,39,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
304,2024-01-16T16:34:00,43,128,1,1,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
305,2024-01-16T08:20:00,33,115,4,2,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
306,2024-01-16T14:05:00,29,72,3,2,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
307,2024-01-16T19:16:00,56,129,1,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
308,2024-01-16T10:52:00,46,83,4,2,22,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
309,2024-01-16T17:09:00,43,60,2,3,18,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
310,2024-01-16T10:16:00,52,155,3,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
311,2024-01-16T08:50:00,28,70,3,3,2,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
312,2024-01-16T20:12:00,59,99,1,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
313,2024-01-16T15:31:00,42,72,4,2,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
314,2024-01-16T15:38:00,61,153,1,2,36,1,1,0,1,True,,0,no_offer,exploration,0,0.0,False
315,2024-01-16T17:57:00,40,75,3,1,16,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
316,2024-01-16T09:53:00,63,149,2,3,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
317,2024-01-16T13:02:00,36,21,1,3,6,1,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
318,2024-01-16T18:49:00,28,80,3,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
319,2024-01-16T19:00:00,44,50,3,1,20,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
320,2024-01-16T13:43:00,38,24,2,3,12,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
321,2024-01-17T12:29:00,35,34,1,2,11,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
322,2024-01-17T21:58:00,45,180,3,2,20,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
323,2024-01-17T16:16:00,51,59,1,1,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
324,2024-01-17T14:14:00,40,109,2,1,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
325,2024-01-17T12:20:00,48,30,3,2,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
326,2024-01-17T14:37:00,32,29,1,3,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
327,2024-01-17T19:33:00,34,89,1,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
328,2024-01-17T13:49:00,30,41,1,2,6,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
329,2024-01-17T09:17:00,66,70,3,1,41,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
330,2024-01-17T09:51:00,50,38,1,2,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
331,2024-01-17T16:37:00,52,35,4,2,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
332,2024-01-17T21:54:00,58,38,1,1,32,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
333,2024-01-17T17:50:00,54,85,4,3,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
334,2024-01-17T08:04:00,60,64,3,3,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
335,2024-01-17T20:03:00,33,29,1,3,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
336,2024-01-17T17:55:00,37,111,1,2,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
337,2024-01-17T11:23:00,28,45,2,3,3,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
338,2024-01-17T20:42:00,42,72,4,2,17,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
339,2024-01-17T18:47:00,53,60,1,1,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
340,2024-01-17T18:50:00,48,94,4,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
341,2024-01-18T18:53:00,41,154,1,1,16,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
342,2024-01-18T15:03:00,33,50,1,2,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
343,2024-01-18T15:03:00,39,104,3,1,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
344,2024-01-18T15:24:00,50,38,4,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
345,2024-01-18T20:31:00,55,73,2,3,29,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
346,2024-01-18T12:04:00,27,30,4,3,0,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
347,2024-01-18T09:27:00,37,78,4,2,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
348,2024-01-18T13:00:00,34,70,4,1,9,1,0,0,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
349,2024-01-18T21:33:00,41,158,1,2,15,1,1,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
350,2024-01-18T08:13:00,59,23,4,2,34,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
351,2024-01-18T17:44:00,29,182,1,3,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
352,2024-01-18T18:08:00,60,135,3,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
353,2024-01-18T16:21:00,36,109,3,3,12,1,1,1,0,True,,0,no_offer,exploration,0,0.0,False
354,2024-01-18T20:16:00,57,74,4,1,32,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
355,2024-01-18T08:34:00,56,101,3,2,30,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
356,2024-01-18T20:51:00,57,174,1,2,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
357,2024-01-18T13:13:00,37,60,2,1,11,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
358,2024-01-18T17:27:00,42,28,1,3,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
359,2024-01-18T14:13:00,37,169,2,3,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
360,2024-01-18T21:58:00,54,70,3,2,29,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
361,2024-01-19T15:50:00,40,44,3,3,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
362,2024-01-19T14:02:00,58,60,4,3,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
363,2024-01-19T14:45:00,38,39,2,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
364,2024-01-19T18:46:00,46,64,4,1,20,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
365,2024-01-19T19:44:00,31,128,1,1,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
366,2024-01-19T10:14:00,60,54,4,3,36,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
367,2024-01-19T16:54:00,43,59,1,3,18,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
368,2024-01-19T16:16:00,35,182,1,2,10,0,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
369,2024-01-19T14:21:00,56,65,2,1,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
370,2024-01-19T17:43:00,40,115,1,1,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
371,2024-01-19T16:16:00,61,61,1,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
372,2024-01-19T20:19:00,34,62,3,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
373,2024-01-19T16:03:00,54,195,2,2,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
374,2024-01-19T17:02:00,64,20,3,3,39,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
375,2024-01-19T11:46:00,38,74,1,2,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
376,2024-01-19T13:33:00,60,64,3,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
377,2024-01-19T15:39:00,34,75,2,1,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
378,2024-01-19T08:43:00,46,204,2,1,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
379,2024-01-19T10:41:00,47,132,1,1,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
380,2024-01-19T16:36:00,66,145,1,1,41,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
381,2024-01-20T13:51:00,44,74,4,3,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
382,2024-01-20T17:33:00,43,19,2,2,18,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
383,2024-01-20T18:55:00,58,41,4,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
384,2024-01-20T18:44:00,42,65,3,3,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
385,2024-01-20T13:36:00,50,82,1,3,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
386,2024-01-20T12:05:00,62,115,4,2,37,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
387,2024-01-20T21:10:00,50,44,1,1,25,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
388,2024-01-20T21:29:00,46,52,2,3,22,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
389,2024-01-20T15:54:00,44,35,4,2,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
390,2024-01-20T15:36:00,57,74,4,1,32,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
391,2024-01-20T11:23:00,61,81,4,2,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
392,2024-01-20T13:01:00,27,33,4,3,0,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
393,2024-01-20T13:53:00,62,89,2,1,36,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
394,2024-01-20T08:29:00,30,178,2,1,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
395,2024-01-20T15:37:00,41,33,4,2,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
396,2024-01-20T10:56:00,50,29,2,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
397,2024-01-20T17:50:00,33,58,4,1,8,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
398,2024-01-20T20:43:00,37,194,2,1,11,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
399,2024-01-20T11:18:00,46,118,1,1,22,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
400,2024-01-20T11:32:00,49,82,1,2,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
401,2024-01-21T08:25:00,53,92,2,1,27,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
402,2024-01-21T21:37:00,37,22,3,2,11,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
403,2024-01-21T11:12:00,43,70,3,1,19,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
404,2024-01-21T09:55:00,64,143,2,3,38,1,1,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
405,2024-01-21T17:43:00,33,122,1,1,8,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
406,2024-01-21T09:12:00,33,50,1,2,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
407,2024-01-21T12:08:00,28,43,1,2,4,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
408,2024-01-21T15:37:00,25,101,4,3,-1,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
409,2024-01-21T08:04:00,39,85,3,3,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
410,2024-01-21T21:59:00,58,178,2,2,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
411,2024-01-21T15:10:00,52,78,3,2,26,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
412,2024-01-21T16:33:00,36,21,1,3,6,1,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
413,2024-01-21T19:34:00,59,52,2,3,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
414,2024-01-21T10:00:00,32,32,2,1,6,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
415,2024-01-21T15:21:00,56,98,3,3,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
416,2024-01-21T19:28:00,50,14,2,3,25,1,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
417,2024-01-21T12:13:00,36,83,1,3,10,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
418,2024-01-21T19:29:00,51,15,2,1,26,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
419,2024-01-21T10:58:00,42,79,1,3,17,1,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
420,2024-01-21T21:25:00,49,13,2,1,24,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
421,2024-01-22T21:03:00,63,185,2,2,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
422,2024-01-22T09:39:00,45,39,2,3,21,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
423,2024-01-22T15:38:00,52,101,2,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
424,2024-01-22T15:13:00,35,44,3,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
425,2024-01-22T10:37:00,51,10,2,1,27,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
